shift_id,employee_id,site_id,shift_date,clock_in_time,clock_out_time
S104461,E1102,ST-04,2026-07-16,06:00,15:45
S104504,E1103,ST-06,2026-07-16,07:15,17:15
S104548,E1104,ST-02,2026-07-16,07:15,18:00
S104599,E1105,ST-04,2026-07-16,06:00,14:30
S104647,E1106,ST-03,2026-07-16,08:00,19:30
S104690,E1107,ST-04,2026-07-16,08:30,18:15
S104741,E1108,ST-06,2026-07-16,06:00,14:30
S104787,E1109,ST-05,2026-07-16,07:00,16:00
S104962,E1113,ST-02,2026-07-16,06:15,15:15
S105058,E1115,ST-06,2026-07-16,06:00,13:45
S105182,E1118,ST-03,2026-07-16,08:30,19:00
S105230,E1119,ST-02,2026-07-16,06:00,
S105289,E1120,ST-01,2026-07-16,06:00,15:30
S105387,E1122,ST-03,2026-07-16,09:00,17:45
S105442,E1123,ST-01,2026-07-16,08:00,18:00
S105541,E1125,ST-05,2026-07-16,08:15,17:30
S105645,E1128,ST-04,2026-07-16,08:00,20:45
S105735,E1130,ST-02,2026-07-16,08:15,18:45
S105785,E1131,ST-01,2026-07-16,09:30,20:00
S105876,E1133,ST-01,2026-07-16,07:00,16:15
S105970,E1135,ST-05,2026-07-16,08:00,16:00
S106108,E1138,ST-01,2026-07-16,19:00,06:15
S106149,E1139,ST-03,2026-07-16,19:00,08:30
S106189,E1140,ST-04,2026-07-16,06:15,15:15
S106348,E1144,ST-06,2026-07-16,08:00,17:45
S106572,E1150,ST-06,2026-07-16,20:00,07:30
S106621,E1151,ST-04,2026-07-16,08:00,17:00
S106713,E1153,ST-02,2026-07-16,08:00,17:15
S106897,E1157,ST-05,2026-07-16,07:00,19:15
S106939,E1158,ST-04,2026-07-16,08:15,18:30
S106982,E1159,ST-06,2026-07-16,19:30,07:45
S107063,E1161,ST-05,2026-07-16,06:00,18:00
S107107,E1162,ST-03,2026-07-16,08:00,18:30
S107158,E1163,ST-01,2026-07-16,08:00,16:00
S107208,E1164,ST-04,2026-07-16,07:00,16:45
S107255,E1165,ST-05,2026-07-16,09:15,18:45
S107304,E1166,ST-06,2026-07-16,08:00,16:45
S107347,E1167,ST-02,2026-07-16,08:00,20:00
S107390,E1168,ST-04,2026-07-16,08:00,
S107437,E1169,ST-05,2026-07-16,06:15,16:00
S107673,E1174,ST-01,2026-07-16,06:00,14:30
S107718,E1175,ST-03,2026-07-16,07:00,19:30
S107758,E1176,ST-06,2026-07-16,18:00,06:00
S107850,E1178,ST-03,2026-07-16,08:00,17:15
S107894,E1179,ST-05,2026-07-16,06:00,18:15
S107937,E1180,ST-06,2026-07-16,06:00,14:30
S107977,E1181,ST-04,2026-07-16,18:00,06:15
S108011,E1182,ST-05,2026-07-16,19:15,07:00
S108097,E1184,ST-06,2026-07-16,20:30,09:00
S108186,E1186,ST-05,2026-07-16,08:00,19:30
S108231,E1187,ST-04,2026-07-16,07:00,15:45
S108276,E1188,ST-02,2026-07-16,08:00,20:30
S108321,E1189,ST-03,2026-07-16,07:00,15:30
S108507,E1194,ST-01,2026-07-16,09:00,19:00
S108562,E1195,ST-04,2026-07-16,07:30,17:00
S108703,E1198,ST-04,2026-07-16,08:15,18:15
S108757,E1199,ST-05,2026-07-16,06:00,16:30
S108848,E1201,ST-06,2026-07-16,08:00,19:45
S108932,E1203,ST-03,2026-07-16,07:00,20:00
S108979,E1204,ST-02,2026-07-16,08:00,16:30
S109030,E1205,ST-02,2026-07-16,07:30,16:45
S109076,E1206,ST-03,2026-07-16,09:00,18:00
S109122,E1207,ST-02,2026-07-16,07:15,16:30
S109170,E1208,ST-01,2026-07-16,06:00,14:15
S109219,E1209,ST-05,2026-07-16,06:00,15:00
S109265,E1210,ST-03,2026-07-16,09:00,17:45
S100027,E1001,ST-01,2026-07-17,08:00,16:30
S100131,E1003,ST-03,2026-07-17,08:00,13:45
S100221,E1005,ST-05,2026-07-17,06:00,14:15
S100267,E1006,ST-04,2026-07-17,08:30,20:45
S100304,E1007,ST-06,2026-07-17,07:15,19:00
S100339,E1008,ST-03,2026-07-17,09:00,21:30
S100376,E1009,ST-02,2026-07-17,06:00,16:45
S100473,E1011,ST-01,2026-07-17,06:00,15:30
S100556,E1013,ST-04,2026-07-17,08:15,20:30
S100593,E1014,ST-03,2026-07-17,07:30,18:45
S100632,E1015,ST-05,2026-07-17,06:15,15:15
S100635,E1015,ST-06,2026-07-17,06:00,10:00
S100686,E1016,ST-04,2026-07-17,08:30,18:15
S100724,E1017,ST-05,2026-07-17,06:00,17:15
S100887,E1021,ST-04,2026-07-17,08:00,15:30
S100929,E1022,ST-06,2026-07-17,08:00,18:30
S101018,E1024,ST-01,2026-07-17,07:15,17:00
S101068,E1025,ST-02,2026-07-17,06:00,19:15
S101155,E1027,ST-06,2026-07-17,08:15,17:30
S101250,E1029,ST-04,2026-07-17,08:30,17:30
S101298,E1030,ST-03,2026-07-17,08:30,16:30
S101344,E1031,ST-05,2026-07-17,07:30,18:30
S101449,E1033,ST-01,2026-07-17,06:00,16:45
S101492,E1034,ST-02,2026-07-17,09:15,19:45
S101546,E1036,ST-03,2026-07-17,06:00,15:15
S101589,E1037,ST-03,2026-07-17,18:00,07:30
S101665,E1039,ST-04,2026-07-17,09:00,18:15
S101718,E1040,ST-03,2026-07-17,08:00,18:00
S101805,E1042,ST-03,2026-07-17,06:00,18:15
S101998,E1046,ST-03,2026-07-17,06:30,19:15
S102039,E1047,ST-06,2026-07-17,09:00,18:45
S102085,E1048,ST-01,2026-07-17,08:30,18:45
S102218,E1051,ST-06,2026-07-17,07:15,16:15
S102268,E1052,ST-01,2026-07-17,08:15,16:45
S102346,E1054,ST-03,2026-07-17,08:00,16:15
S102389,E1055,ST-06,2026-07-17,18:00,00:30
S102434,E1056,ST-03,2026-07-17,08:30,17:15
S102525,E1058,ST-04,2026-07-17,06:15,15:30
S102578,E1059,ST-05,2026-07-17,06:00,15:00
S102625,E1060,ST-02,2026-07-17,08:00,17:45
S102675,E1061,ST-01,2026-07-17,08:00,17:15
S102723,E1062,ST-05,2026-07-17,07:00,17:00
S102894,E1066,ST-05,2026-07-17,08:30,17:45
S102942,E1067,ST-06,2026-07-17,06:15,15:30
S102990,E1068,ST-01,2026-07-17,09:00,19:00
S103031,E1069,ST-05,2026-07-17,06:00,17:00
S103070,E1070,ST-05,2026-07-17,19:30,07:30
S103114,E1071,ST-02,2026-07-17,07:00,16:30
S103202,E1073,ST-01,2026-07-17,07:00,17:00
S103302,E1075,ST-06,2026-07-17,07:30,15:30
S103353,E1076,ST-03,2026-07-17,08:30,16:45
S103399,E1077,ST-04,2026-07-17,20:30,08:00
S103725,E1085,ST-04,2026-07-17,06:00,15:00
S103773,E1086,ST-03,2026-07-17,18:00,
S104114,E1094,ST-04,2026-07-17,19:00,07:30
S104162,E1095,ST-03,2026-07-17,06:00,14:30
S104214,E1096,ST-02,2026-07-17,08:00,17:00
S104328,E1099,ST-02,2026-07-17,20:00,08:00
S104424,E1101,ST-06,2026-07-17,06:00,19:30
S104462,E1102,ST-04,2026-07-17,06:00,15:15
S104505,E1103,ST-06,2026-07-17,06:00,16:45
S104549,E1104,ST-02,2026-07-17,07:00,17:15
S104648,E1106,ST-03,2026-07-17,07:15,19:00
S104691,E1107,ST-04,2026-07-17,08:00,17:00
S104788,E1109,ST-05,2026-07-17,07:00,15:45
S104830,E1110,ST-06,2026-07-17,06:15,15:15
S104877,E1111,ST-05,2026-07-17,06:00,15:15
S105010,E1114,ST-01,2026-07-17,06:00,15:15
S105142,E1117,ST-03,2026-07-17,06:15,15:30
S105183,E1118,ST-03,2026-07-17,06:00,17:00
S105290,E1120,ST-01,2026-07-17,09:00,18:00
S105335,E1121,ST-03,2026-07-17,18:30,06:45
S105491,E1124,ST-04,2026-07-17,06:00,16:15
S105646,E1128,ST-04,2026-07-17,09:30,20:15
S105686,E1129,ST-04,2026-07-17,06:15,15:30
S105736,E1130,ST-02,2026-07-17,07:15,17:15
S105826,E1132,ST-02,2026-07-17,19:15,07:30
S105920,E1134,ST-04,2026-07-17,09:00,17:45
S105974,E1135,ST-02,2026-07-17,07:15,11:15
S106018,E1136,ST-03,2026-07-17,08:00,17:15
S106066,E1137,ST-05,2026-07-17,07:15,15:00
S106109,E1138,ST-01,2026-07-17,19:00,07:00
S106230,E1141,ST-01,2026-07-17,08:00,20:00
S106269,E1142,ST-03,2026-07-17,08:15,20:30
S106386,E1145,ST-03,2026-07-17,18:00,07:00
S106456,E1147,ST-01,2026-07-17,06:00,19:00
S106494,E1148,ST-01,2026-07-17,08:00,18:15
S106535,E1149,ST-05,2026-07-17,08:00,21:30
S106573,E1150,ST-06,2026-07-17,18:00,05:45
S106622,E1151,ST-04,2026-07-17,06:30,15:45
S106665,E1152,ST-06,2026-07-17,09:15,21:15
S106714,E1153,ST-02,2026-07-17,08:15,17:30
S106761,E1154,ST-04,2026-07-17,07:00,17:15
S106806,E1155,ST-03,2026-07-17,06:00,19:00
S106850,E1156,ST-04,2026-07-17,08:00,17:45
S106898,E1157,ST-05,2026-07-17,06:30,16:30
S106983,E1159,ST-06,2026-07-17,19:00,03:45
S107020,E1160,ST-01,2026-07-17,08:30,18:15
S107064,E1161,ST-05,2026-07-17,06:00,18:00
S107108,E1162,ST-03,2026-07-17,08:00,18:00
S107256,E1165,ST-05,2026-07-17,06:30,16:00
S107305,E1166,ST-06,2026-07-17,08:00,17:30
S107391,E1168,ST-04,2026-07-17,08:30,18:00
S107438,E1169,ST-05,2026-07-17,06:00,15:00
S107530,E1171,ST-02,2026-07-17,06:00,15:45
S107577,E1172,ST-04,2026-07-17,07:00,16:30
S107624,E1173,ST-05,2026-07-17,08:00,17:45
S107801,E1177,ST-02,2026-07-17,08:00,18:00
S107851,E1178,ST-03,2026-07-17,09:15,19:15
S107938,E1180,ST-06,2026-07-17,09:00,19:00
S107978,E1181,ST-04,2026-07-17,18:00,07:00
S108012,E1182,ST-05,2026-07-17,20:15,08:45
S108098,E1184,ST-06,2026-07-17,18:00,05:45
S108149,E1185,ST-04,2026-07-17,08:00,17:15
S108187,E1186,ST-05,2026-07-17,06:15,19:00
S108232,E1187,ST-04,2026-07-17,08:15,16:45
S108322,E1189,ST-03,2026-07-17,08:00,17:15
S108414,E1191,ST-01,2026-07-17,09:30,18:15
S108456,E1192,ST-05,2026-07-17,06:30,19:00
S108508,E1194,ST-01,2026-07-17,07:30,16:15
S108607,E1196,ST-04,2026-07-17,19:00,08:30
S108648,E1197,ST-02,2026-07-17,08:15,17:30
S108704,E1198,ST-04,2026-07-17,06:00,15:00
S108758,E1199,ST-05,2026-07-17,08:00,16:30
S109077,E1206,ST-03,2026-07-17,08:15,17:00
S109123,E1207,ST-02,2026-07-17,06:00,16:30
S109171,E1208,ST-01,2026-07-17,08:00,17:15
S109220,E1209,ST-05,2026-07-17,08:00,16:00
S109266,E1210,ST-03,2026-07-17,06:30,16:45
S109303,E1211,ST-01,2026-07-17,06:00,17:00
S109341,E1212,ST-06,2026-07-17,18:15,02:45
S109385,E1213,ST-03,2026-07-17,06:00,14:30
S100078,E1002,ST-02,2026-07-18,08:00,17:30
S100174,E1004,ST-03,2026-07-18,18:00,06:30
S100222,E1005,ST-05,2026-07-18,06:00,15:15
S100268,E1006,ST-04,2026-07-18,08:30,20:45
S100377,E1009,ST-02,2026-07-18,08:30,20:30
S100426,E1010,ST-01,2026-07-18,07:00,15:45
S100516,E1012,ST-04,2026-07-18,08:00,18:00
S100557,E1013,ST-04,2026-07-18,06:00,16:30
S100594,E1014,ST-03,2026-07-18,06:30,20:00
S100633,E1015,ST-05,2026-07-18,09:15,21:45
S100687,E1016,ST-04,2026-07-18,08:00,13:15
S100725,E1017,ST-05,2026-07-18,07:30,14:00
S100930,E1022,ST-06,2026-07-18,08:00,19:00
S101019,E1024,ST-01,2026-07-18,06:15,15:45
S101156,E1027,ST-06,2026-07-18,09:00,17:45
S101251,E1029,ST-04,2026-07-18,08:00,16:00
S101299,E1030,ST-03,2026-07-18,09:15,18:15
S101493,E1034,ST-02,2026-07-18,08:30,22:00
S101547,E1036,ST-03,2026-07-18,09:30,13:30
S101619,E1038,ST-06,2026-07-18,07:00,11:00
S101666,E1039,ST-04,2026-07-18,07:00,16:15
S101719,E1040,ST-03,2026-07-18,08:00,14:00
S101763,E1041,ST-03,2026-07-18,08:00,17:30
S101852,E1043,ST-03,2026-07-18,06:00,14:45
S101898,E1044,ST-02,2026-07-18,18:30,06:30
S101947,E1045,ST-05,2026-07-18,06:00,13:15
S102086,E1048,ST-01,2026-07-18,09:00,20:15
S102135,E1049,ST-01,2026-07-18,06:00,16:00
S102175,E1050,ST-01,2026-07-18,06:30,13:30
S102435,E1056,ST-03,2026-07-18,06:00,14:45
S102482,E1057,ST-01,2026-07-18,08:00,18:45
S102526,E1058,ST-04,2026-07-18,06:00,15:15
S102579,E1059,ST-05,2026-07-18,08:30,17:45
S102626,E1060,ST-02,2026-07-18,06:15,15:45
S102676,E1061,ST-01,2026-07-18,07:00,16:30
S102724,E1062,ST-05,2026-07-18,08:00,16:30
S102770,E1063,ST-05,2026-07-18,06:00,16:15
S102815,E1064,ST-04,2026-07-18,06:00,15:15
S102895,E1066,ST-05,2026-07-18,09:00,19:00
S102943,E1067,ST-06,2026-07-18,09:00,17:45
S102991,E1068,ST-01,2026-07-18,09:00,14:15
S103032,E1069,ST-05,2026-07-18,06:30,15:30
S103115,E1071,ST-02,2026-07-18,09:00,17:30
S103157,E1072,ST-06,2026-07-18,07:00,18:00
S103252,E1074,ST-05,2026-07-18,08:30,18:15
S103303,E1075,ST-06,2026-07-18,08:00,17:15
S103481,E1079,ST-05,2026-07-18,09:00,18:15
S103528,E1080,ST-04,2026-07-18,08:30,22:00
S103564,E1081,ST-04,2026-07-18,19:15,08:30
S103601,E1082,ST-04,2026-07-18,07:00,19:00
S103637,E1083,ST-05,2026-07-18,20:00,08:30
S103677,E1084,ST-03,2026-07-18,07:00,18:45
S103726,E1085,ST-04,2026-07-18,08:15,19:45
S103774,E1086,ST-03,2026-07-18,20:15,07:45
S103819,E1087,ST-02,2026-07-18,07:15,20:45
S103868,E1088,ST-05,2026-07-18,09:30,21:15
S103919,E1089,ST-02,2026-07-18,09:00,18:00
S103975,E1090,ST-05,2026-07-18,08:00,18:15
S103978,E1091,ST-06,2026-07-18,08:00,14:45
S104027,E1092,ST-04,2026-07-18,06:30,16:00
S104163,E1095,ST-03,2026-07-18,07:30,17:30
S104274,E1098,ST-03,2026-07-18,06:30,16:15
S104378,E1100,ST-06,2026-07-18,06:00,15:15
S104550,E1104,ST-02,2026-07-18,06:30,14:15
S104600,E1105,ST-04,2026-07-18,08:15,16:45
S104789,E1109,ST-05,2026-07-18,06:00,14:45
S104831,E1110,ST-06,2026-07-18,09:00,18:30
S104878,E1111,ST-05,2026-07-18,08:00,21:30
S104963,E1113,ST-02,2026-07-18,06:00,15:15
S105011,E1114,ST-01,2026-07-18,06:00,17:00
S105100,E1116,ST-02,2026-07-18,06:30,19:30
S105184,E1118,ST-03,2026-07-18,07:00,17:15
S105231,E1119,ST-02,2026-07-18,06:30,15:00
S105291,E1120,ST-01,2026-07-18,06:30,15:30
S105388,E1122,ST-03,2026-07-18,08:15,17:15
S105443,E1123,ST-01,2026-07-18,06:00,15:30
S105542,E1125,ST-05,2026-07-18,08:15,14:00
S105593,E1126,ST-06,2026-07-18,08:00,17:45
S105598,E1127,ST-04,2026-07-18,08:30,17:30
S105687,E1129,ST-04,2026-07-18,08:15,17:15
S105737,E1130,ST-02,2026-07-18,09:00,18:15
S105786,E1131,ST-01,2026-07-18,09:15,21:30
S105827,E1132,ST-02,2026-07-18,20:00,08:15
S105877,E1133,ST-01,2026-07-18,06:00,
S105921,E1134,ST-04,2026-07-18,08:00,17:00
S105971,E1135,ST-05,2026-07-18,09:00,17:45
S106019,E1136,ST-03,2026-07-18,06:00,12:45
S106110,E1138,ST-01,2026-07-18,18:30,08:00
S106270,E1142,ST-03,2026-07-18,09:15,22:45
S106307,E1143,ST-02,2026-07-18,08:15,17:00
S106349,E1144,ST-06,2026-07-18,08:30,16:30
S106421,E1146,ST-04,2026-07-18,20:30,08:15
S106457,E1147,ST-01,2026-07-18,06:00,19:30
S106495,E1148,ST-01,2026-07-18,08:15,15:30
S106574,E1150,ST-06,2026-07-18,18:00,03:30
S106623,E1151,ST-04,2026-07-18,06:00,15:00
S106666,E1152,ST-06,2026-07-18,08:15,15:30
S106762,E1154,ST-04,2026-07-18,09:00,18:15
S106807,E1155,ST-03,2026-07-18,08:00,20:00
S106851,E1156,ST-04,2026-07-18,08:00,17:00
S107021,E1160,ST-01,2026-07-18,06:00,15:00
S107109,E1162,ST-03,2026-07-18,08:00,19:30
S107159,E1163,ST-01,2026-07-18,08:00,17:00
S107209,E1164,ST-04,2026-07-18,07:00,16:15
S107257,E1165,ST-05,2026-07-18,08:00,17:15
S107306,E1166,ST-06,2026-07-18,08:15,19:00
S107348,E1167,ST-02,2026-07-18,07:00,12:30
S107392,E1168,ST-04,2026-07-18,06:00,13:15
S107439,E1169,ST-05,2026-07-18,09:00,13:30
S107486,E1170,ST-05,2026-07-18,06:00,19:30
S107531,E1171,ST-02,2026-07-18,08:30,19:00
S107578,E1172,ST-04,2026-07-18,06:00,
S107625,E1173,ST-05,2026-07-18,06:30,13:30
S107674,E1174,ST-01,2026-07-18,08:00,17:30
S107759,E1176,ST-06,2026-07-18,18:00,06:45
S107802,E1177,ST-02,2026-07-18,06:00,15:30
S107852,E1178,ST-03,2026-07-18,08:15,16:45
S107939,E1180,ST-06,2026-07-18,09:15,17:45
S108013,E1182,ST-05,2026-07-18,18:30,07:15
S108055,E1183,ST-06,2026-07-18,18:30,05:15
S108099,E1184,ST-06,2026-07-18,18:00,05:15
S108150,E1185,ST-04,2026-07-18,06:15,13:00
S108188,E1186,ST-05,2026-07-18,08:15,21:45
S108233,E1187,ST-04,2026-07-18,07:00,16:15
S108415,E1191,ST-01,2026-07-18,06:00,13:30
S108505,E1193,ST-03,2026-07-18,06:00,14:45
S108509,E1194,ST-01,2026-07-18,09:15,17:15
S108563,E1195,ST-04,2026-07-18,08:00,18:15
S108649,E1197,ST-02,2026-07-18,06:30,15:15
S108705,E1198,ST-04,2026-07-18,06:00,15:45
S108806,E1200,ST-04,2026-07-18,08:15,16:15
S108849,E1201,ST-06,2026-07-18,08:00,19:15
S108888,E1202,ST-06,2026-07-18,18:00,07:30
S109078,E1206,ST-03,2026-07-18,06:15,16:15
S109172,E1208,ST-01,2026-07-18,08:00,16:45
S109267,E1210,ST-03,2026-07-18,06:00,10:00
S100028,E1001,ST-01,2026-07-19,06:30,11:30
S100079,E1002,ST-02,2026-07-19,06:00,15:00
S100223,E1005,ST-05,2026-07-19,07:30,16:45
S100305,E1007,ST-06,2026-07-19,08:30,15:45
S100340,E1008,ST-03,2026-07-19,09:00,15:45
S100378,E1009,ST-02,2026-07-19,06:15,13:45
S100427,E1010,ST-01,2026-07-19,07:15,14:45
S100474,E1011,ST-01,2026-07-19,08:00,18:30
S100764,E1018,ST-01,2026-07-19,09:00,17:30
S100807,E1019,ST-05,2026-07-19,07:00,17:15
S100849,E1020,ST-03,2026-07-19,06:15,15:45
S100975,E1023,ST-01,2026-07-19,06:00,16:30
S101020,E1024,ST-01,2026-07-19,06:15,12:00
S101107,E1026,ST-05,2026-07-19,08:00,17:15
S101202,E1028,ST-01,2026-07-19,08:00,15:30
S101252,E1029,ST-04,2026-07-19,09:00,13:00
S101300,E1030,ST-03,2026-07-19,06:00,11:15
S101345,E1031,ST-05,2026-07-19,06:00,16:45
S101396,E1032,ST-01,2026-07-19,09:00,20:45
S101450,E1033,ST-01,2026-07-19,08:00,13:00
S101667,E1039,ST-04,2026-07-19,07:00,13:15
S101764,E1041,ST-03,2026-07-19,06:00,17:30
S101806,E1042,ST-03,2026-07-19,07:15,15:45
S101853,E1043,ST-03,2026-07-19,07:00,18:00
S101899,E1044,ST-02,2026-07-19,20:30,10:00
S102040,E1047,ST-06,2026-07-19,08:00,18:45
S102136,E1049,ST-01,2026-07-19,09:00,15:00
S102219,E1051,ST-06,2026-07-19,08:30,21:45
S102269,E1052,ST-01,2026-07-19,06:30,12:45
S102305,E1053,ST-01,2026-07-19,18:00,23:15
S102347,E1054,ST-03,2026-07-19,06:30,13:15
S102436,E1056,ST-03,2026-07-19,09:15,14:30
S102483,E1057,ST-01,2026-07-19,06:30,13:30
S102527,E1058,ST-04,2026-07-19,08:30,14:00
S102580,E1059,ST-05,2026-07-19,08:15,16:45
S102677,E1061,ST-01,2026-07-19,07:00,20:30
S102771,E1063,ST-05,2026-07-19,06:00,18:00
S102816,E1064,ST-04,2026-07-19,08:00,19:30
S102857,E1065,ST-03,2026-07-19,19:00,08:30
S102896,E1066,ST-05,2026-07-19,09:00,14:00
S102944,E1067,ST-06,2026-07-19,09:15,19:45
S103158,E1072,ST-06,2026-07-19,06:00,16:00
S103203,E1073,ST-01,2026-07-19,08:00,15:45
S103253,E1074,ST-05,2026-07-19,07:15,14:15
S103304,E1075,ST-06,2026-07-19,08:15,18:15
S103354,E1076,ST-03,2026-07-19,06:00,12:15
S103400,E1077,ST-04,2026-07-19,18:00,07:30
S103482,E1079,ST-05,2026-07-19,06:00,13:15
S103602,E1082,ST-04,2026-07-19,09:15,18:45
S103638,E1083,ST-05,2026-07-19,18:00,07:30
S103678,E1084,ST-03,2026-07-19,06:15,14:00
S103775,E1086,ST-03,2026-07-19,20:00,09:15
S103920,E1089,ST-02,2026-07-19,06:15,10:30
S104028,E1092,ST-04,2026-07-19,09:00,17:45
S104115,E1094,ST-04,2026-07-19,18:30,07:45
S104164,E1095,ST-03,2026-07-19,06:30,16:15
S104215,E1096,ST-02,2026-07-19,06:00,12:45
S104272,E1097,ST-02,2026-07-19,07:00,11:30
S104275,E1098,ST-03,2026-07-19,06:00,15:30
S104329,E1099,ST-02,2026-07-19,18:30,02:15
S104379,E1100,ST-06,2026-07-19,09:30,17:00
S104601,E1105,ST-04,2026-07-19,06:30,15:30
S104742,E1108,ST-06,2026-07-19,06:00,17:15
S104790,E1109,ST-05,2026-07-19,08:00,14:45
S104832,E1110,ST-06,2026-07-19,09:00,17:45
S104964,E1113,ST-02,2026-07-19,06:00,17:15
S105059,E1115,ST-06,2026-07-19,08:30,16:30
S105143,E1117,ST-03,2026-07-19,06:15,17:15
S105185,E1118,ST-03,2026-07-19,08:00,17:15
S105232,E1119,ST-02,2026-07-19,08:15,18:45
S105292,E1120,ST-01,2026-07-19,07:30,16:15
S105336,E1121,ST-03,2026-07-19,19:00,04:30
S105389,E1122,ST-03,2026-07-19,06:00,16:45
S105444,E1123,ST-01,2026-07-19,06:30,13:00
S105492,E1124,ST-04,2026-07-19,06:00,12:15
S105594,E1126,ST-06,2026-07-19,09:00,22:30
S105647,E1128,ST-04,2026-07-19,09:00,21:15
S105688,E1129,ST-04,2026-07-19,06:15,15:15
S105738,E1130,ST-02,2026-07-19,09:00,20:00
S105828,E1132,ST-02,2026-07-19,18:15,03:15
S105922,E1134,ST-04,2026-07-19,06:00,17:45
S105972,E1135,ST-05,2026-07-19,08:00,16:30
S105975,E1135,ST-02,2026-07-19,06:00,09:30
S106190,E1140,ST-04,2026-07-19,08:30,16:45
S106231,E1141,ST-01,2026-07-19,08:15,14:45
S106308,E1143,ST-02,2026-07-19,08:15,17:00
S106350,E1144,ST-06,2026-07-19,07:00,18:15
S106387,E1145,ST-03,2026-07-19,20:00,09:15
S106422,E1146,ST-04,2026-07-19,20:30,10:00
S106624,E1151,ST-04,2026-07-19,07:00,11:30
S106763,E1154,ST-04,2026-07-19,09:00,17:00
S106808,E1155,ST-03,2026-07-19,07:30,14:00
S106852,E1156,ST-04,2026-07-19,08:15,12:15
S106940,E1158,ST-04,2026-07-19,08:30,20:00
S107022,E1160,ST-01,2026-07-19,08:30,16:15
S107065,E1161,ST-05,2026-07-19,08:15,19:15
S107160,E1163,ST-01,2026-07-19,09:00,17:15
S107210,E1164,ST-04,2026-07-19,08:15,14:45
S107258,E1165,ST-05,2026-07-19,06:00,12:45
S107307,E1166,ST-06,2026-07-19,06:00,16:00
S107532,E1171,ST-02,2026-07-19,08:15,14:45
S107675,E1174,ST-01,2026-07-19,08:30,18:15
S107719,E1175,ST-03,2026-07-19,08:30,22:00
S107760,E1176,ST-06,2026-07-19,19:15,02:15
S107803,E1177,ST-02,2026-07-19,08:00,19:30
S107895,E1179,ST-05,2026-07-19,06:00,19:30
S107940,E1180,ST-06,2026-07-19,09:15,16:00
S107979,E1181,ST-04,2026-07-19,19:15,23:45
S108014,E1182,ST-05,2026-07-19,18:15,03:15
S108100,E1184,ST-06,2026-07-19,20:30,
S108234,E1187,ST-04,2026-07-19,07:00,14:15
S108277,E1188,ST-02,2026-07-19,08:15,16:15
S108323,E1189,ST-03,2026-07-19,09:30,18:45
S108367,E1190,ST-05,2026-07-19,09:00,18:15
S108416,E1191,ST-01,2026-07-19,07:15,16:00
S108457,E1192,ST-05,2026-07-19,08:00,21:30
S108506,E1193,ST-03,2026-07-19,06:30,19:15
S108564,E1195,ST-04,2026-07-19,06:00,19:30
S108650,E1197,ST-02,2026-07-19,07:00,18:45
S108706,E1198,ST-04,2026-07-19,07:00,18:15
S108759,E1199,ST-05,2026-07-19,06:30,14:45
S108807,E1200,ST-04,2026-07-19,08:00,19:15
S108850,E1201,ST-06,2026-07-19,08:00,19:00
S108980,E1204,ST-02,2026-07-19,09:00,17:30
S109031,E1205,ST-02,2026-07-19,08:00,19:00
S109079,E1206,ST-03,2026-07-19,08:15,12:15
S109124,E1207,ST-02,2026-07-19,06:00,17:45
S109221,E1209,ST-05,2026-07-19,06:00,19:30
S109304,E1211,ST-01,2026-07-19,08:00,21:30
S100080,E1002,ST-02,2026-07-20,09:15,19:15
S100132,E1003,ST-03,2026-07-20,06:15,15:00
S100175,E1004,ST-03,2026-07-20,20:30,09:30
S100224,E1005,ST-05,2026-07-20,07:00,16:00
S100306,E1007,ST-06,2026-07-20,07:00,18:30
S100428,E1010,ST-01,2026-07-20,06:00,15:30
S100475,E1011,ST-01,2026-07-20,09:00,18:15
S100517,E1012,ST-04,2026-07-20,07:30,17:30
S100558,E1013,ST-04,2026-07-20,06:15,17:45
S100595,E1014,ST-03,2026-07-20,06:00,17:45
S100636,E1015,ST-05,2026-07-20,08:00,18:15
S100688,E1016,ST-04,2026-07-20,08:30,17:30
S100726,E1017,ST-05,2026-07-20,06:00,17:00
S100765,E1018,ST-01,2026-07-20,06:00,15:30
S100931,E1022,ST-06,2026-07-20,09:00,19:15
S100976,E1023,ST-01,2026-07-20,09:15,17:00
S101021,E1024,ST-01,2026-07-20,07:00,15:45
S101069,E1025,ST-02,2026-07-20,08:30,19:00
S101108,E1026,ST-05,2026-07-20,06:30,17:45
S101112,E1026,ST-04,2026-07-20,07:00,11:00
S101157,E1027,ST-06,2026-07-20,06:00,15:15
S101253,E1029,ST-04,2026-07-20,07:00,15:15
S101301,E1030,ST-03,2026-07-20,06:00,15:15
S101346,E1031,ST-05,2026-07-20,07:00,17:00
S101397,E1032,ST-01,2026-07-20,09:00,18:15
S101494,E1034,ST-02,2026-07-20,08:30,18:45
S101551,E1036,ST-03,2026-07-20,09:00,21:30
S101590,E1037,ST-03,2026-07-20,18:00,05:00
S101668,E1039,ST-04,2026-07-20,07:15,16:15
S101720,E1040,ST-03,2026-07-20,06:00,15:15
S101854,E1043,ST-03,2026-07-20,06:00,14:45
S101999,E1046,ST-03,2026-07-20,08:00,17:00
S102041,E1047,ST-06,2026-07-20,09:00,18:45
S102087,E1048,ST-01,2026-07-20,06:00,14:45
S102137,E1049,ST-01,2026-07-20,06:00,16:00
S102220,E1051,ST-06,2026-07-20,08:30,16:45
